,exp,edu,type,scale,industry,avgsalary,lnsalary,city
1222,无工作经验,无学历要求,外资（欧美）,1000-5000人,"机械/设备/重工,家具/家电/玩具/礼品",5.25,1.6582280766035324,珠海
1223,1年经验,大专,上市公司,10000人以上,服装/纺织/皮革,6.0,1.791759469228055,温州
1224,1年经验,大专,外资（非欧美）,10000人以上,电子技术/半导体/集成电路,7.0,1.9459101490553132,深圳
1225,2年经验,本科,民营公司,500-1000人,互联网/电子商务,15.0,2.70805020110221,北京
1226,无工作经验,大专,合资,150-500人,"金融/投资/证券,专业服务(咨询、人力资源、财会)",4.0,1.3862943611198906,广州
1227,1年经验,大专,民营公司,50-150人,金融/投资/证券,9.0,2.1972245773362196,北京
1228,无工作经验,高中,民营公司,150-500人,金融/投资/证券,5.25,1.6582280766035324,广州
1229,5-7年经验,本科,民营公司,10000人以上,"通信/电信/网络设备,电子技术/半导体/集成电路",40.0,3.6888794541139363,深圳
1230,无工作经验,本科,国企,1000-5000人,"计算机软件,通信/电信运营、增值服务",12.5,2.5257286443082556,重庆
1232,2年经验,本科,民营公司,50-150人,机械/设备/重工,15.0,2.70805020110221,南京
1233,无工作经验,无学历要求,民营公司,150-500人,"外包服务,金融/投资/证券",5.0,1.6094379124341003,长春
1234,无工作经验,本科,外资（非欧美）,500-1000人,互联网/电子商务,17.5,2.8622008809294686,上海
1235,1年经验,大专,民营公司,50-150人,"批发/零售,服装/纺织/皮革",5.0,1.6094379124341003,广州
1236,3-4年经验,本科,民营公司,1000-5000人,"房地产,互联网/电子商务",7.0,1.9459101490553132,成都
1237,3-4年经验,本科,合资,5000-10000人,计算机软件,27.0,3.295836866004329,上海
1238,3-4年经验,本科,民营公司,500-1000人,互联网/电子商务,5.25,1.6582280766035324,佛山
1239,无工作经验,无学历要求,国企,500-1000人,文字媒体/出版,15.0,2.70805020110221,广州
1240,无工作经验,大专,上市公司,150-500人,"电子技术/半导体/集成电路,环保",7.0,1.9459101490553132,广州
1241,2年经验,本科,民营公司,500-1000人,计算机软件,12.5,2.5257286443082556,上海
1242,无工作经验,无学历要求,合资,150-500人,"金融/投资/证券,互联网/电子商务",50.0,3.912023005428146,南京
1243,无工作经验,硕士,国企,1000-5000人,"机械/设备/重工,学术/科研",12.5,2.5257286443082556,上海
1244,无工作经验,无学历要求,民营公司,50-150人,"计算机软件,公关/市场推广/会展",9.0,2.1972245773362196,上海
1245,1年经验,无学历要求,民营公司,500-1000人,"批发/零售,计算机服务(系统、数据服务、维修)",11.5,2.4423470353692043,上海
1246,1年经验,本科,民营公司,,多元化业务集团公司,4.0,1.3862943611198906,南京
1247,2年经验,无学历要求,民营公司,少于50人,贸易/进出口,5.25,1.6582280766035324,成都
1248,1年经验,本科,民营公司,150-500人,"专业服务(咨询、人力资源、财会),互联网/电子商务",9.0,2.1972245773362196,广州
1249,3-4年经验,大专,民营公司,少于50人,计算机软件,6.0,1.791759469228055,重庆
1250,1年经验,本科,民营公司,少于50人,"互联网/电子商务,贸易/进出口",13.5,2.6026896854443837,上海
1251,3-4年经验,大专,民营公司,150-500人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",15.0,2.70805020110221,广州
1252,无工作经验,无学历要求,合资,1000-5000人,"批发/零售,奢侈品/收藏品/工艺品/珠宝",6.5,1.8718021769015913,汕头
1253,3-4年经验,本科,民营公司,1000-5000人,"互联网/电子商务,教育/培训/院校",12.5,2.5257286443082556,合肥
1254,3-4年经验,本科,外资（欧美）,50-150人,"计算机软件,金融/投资/证券",20.833333333333336,3.036554268074246,北京
1255,无工作经验,无学历要求,民营公司,150-500人,"金融/投资/证券,互联网/电子商务",12.5,2.5257286443082556,成都
1256,2年经验,本科,民营公司,少于50人,"计算机软件,互联网/电子商务",12.5,2.5257286443082556,上海
1257,2年经验,本科,民营公司,150-500人,"计算机软件,计算机服务(系统、数据服务、维修)",8.0,2.0794415416798357,武汉
1258,无工作经验,本科,民营公司,50-150人,法律,6.5,1.8718021769015913,长沙
1259,1年经验,本科,外资（非欧美）,1000-5000人,机械/设备/重工,7.0,1.9459101490553132,昆山
1260,无工作经验,无学历要求,民营公司,150-500人,"互联网/电子商务,计算机软件",10.0,2.302585092994046,杭州
1261,2年经验,本科,民营公司,150-500人,"金融/投资/证券,互联网/电子商务",9.5,2.2512917986064953,上海
1262,无工作经验,无学历要求,民营公司,500-1000人,金融/投资/证券,12.5,2.5257286443082556,北京
1263,3-4年经验,无学历要求,合资,5000-10000人,"电子技术/半导体/集成电路,仪器仪表/工业自动化",7.0,1.9459101490553132,厦门
1264,无工作经验,本科,外资（欧美）,1000-5000人,汽车及零配件,22.5,3.1135153092103742,北京
1265,3-4年经验,本科,民营公司,10000人以上,"批发/零售,快速消费品(食品、饮料、化妆品)",7.0,1.9459101490553132,广州
1266,无工作经验,大专,外资（非欧美）,1000-5000人,互联网/电子商务,3.75,1.3217558399823195,武汉
1267,3-4年经验,本科,上市公司,500-1000人,"计算机软件,计算机服务(系统、数据服务、维修)",12.5,2.5257286443082556,广州
1268,3-4年经验,本科,外资（非欧美）,10000人以上,快速消费品(食品、饮料、化妆品),16.5,2.803360380906535,广州
1269,无工作经验,无学历要求,国企,500-1000人,"计算机软件,互联网/电子商务",9.0,2.1972245773362196,重庆
1270,5-7年经验,本科,国企,1000-5000人,"计算机软件,计算机服务(系统、数据服务、维修)",15.0,2.70805020110221,北京
1271,1年经验,大专,民营公司,150-500人,"贸易/进出口,互联网/电子商务",7.0,1.9459101490553132,广州
1272,2年经验,本科,民营公司,150-500人,服装/纺织/皮革,5.25,1.6582280766035324,肇庆
1273,无工作经验,本科,民营公司,50-150人,环保,5.0,1.6094379124341003,成都
1274,无工作经验,无学历要求,民营公司,1000-5000人,"汽车及零配件,批发/零售",4.5,1.5040773967762742,重庆
1275,无工作经验,本科,民营公司,150-500人,"计算机服务(系统、数据服务、维修),计算机软件",11.0,2.3978952727983707,上海
1276,3-4年经验,本科,国企,500-1000人,"批发/零售,石油/化工/矿产/地质",7.5,2.0149030205422647,杭州
1277,3-4年经验,本科,上市公司,1000-5000人,"通信/电信运营、增值服务,互联网/电子商务",16.0,2.772588722239781,北京
1278,3-4年经验,本科,民营公司,150-500人,"互联网/电子商务,计算机软件",12.5,2.5257286443082556,苏州
1279,3-4年经验,博士,民营公司,50-150人,互联网/电子商务,12.5,2.5257286443082556,北京
1280,无工作经验,硕士,民营公司,少于50人,金融/投资/证券,15.0,2.70805020110221,深圳
1281,5-7年经验,本科,民营公司,1000-5000人,"互联网/电子商务,交通/运输/物流",17.0,2.833213344056216,上海
1282,无工作经验,本科,民营公司,50-150人,"计算机软件,网络游戏",3.5,1.252762968495368,重庆
1283,5-7年经验,本科,上市公司,5000-10000人,互联网/电子商务,22.5,3.1135153092103742,上海
1284,3-4年经验,无学历要求,民营公司,1000-5000人,"互联网/电子商务,教育/培训/院校",24.0,3.1780538303479458,深圳
1285,无工作经验,无学历要求,民营公司,50-150人,电子技术/半导体/集成电路,10.0,2.302585092994046,珠海
1286,无工作经验,无学历要求,民营公司,500-1000人,服装/纺织/皮革,4.95,1.599387576580599,昆明
1287,无工作经验,大专,民营公司,1000-5000人,"多元化业务集团公司,制药/生物工程",7.0,1.9459101490553132,义乌
1288,无工作经验,硕士,民营公司,150-500人,电子技术/半导体/集成电路,18.5,2.917770732084279,苏州
1289,无工作经验,无学历要求,民营公司,150-500人,"互联网/电子商务,批发/零售",22.5,3.1135153092103742,上海
1290,5-7年经验,本科,创业公司,150-500人,"互联网/电子商务,金融/投资/证券",15.0,2.70805020110221,广州
1291,2年经验,本科,民营公司,少于50人,"专业服务(咨询、人力资源、财会),网络游戏",15.0,2.70805020110221,广州
1292,无工作经验,本科,上市公司,500-1000人,"银行,金融/投资/证券",8.5,2.1400661634962708,沈阳
1293,无工作经验,无学历要求,民营公司,150-500人,"互联网/电子商务,汽车及零配件",25.0,3.2188758248682006,上海
1294,无工作经验,本科,外资（非欧美）,10000人以上,石油/化工/矿产/地质,16.0,2.772588722239781,苏州
1295,无工作经验,本科,外资（非欧美）,150-500人,"物业管理/商业中心,奢侈品/收藏品/工艺品/珠宝",9.0,2.1972245773362196,杭州
1296,3-4年经验,本科,国企,150-500人,"金融/投资/证券,政府/公共事业",20.833333333333336,3.036554268074246,杭州
1297,3-4年经验,本科,民营公司,500-1000人,服装/纺织/皮革,9.0,2.1972245773362196,深圳
1298,无工作经验,硕士,上市公司,500-1000人,教育/培训/院校,3.0,1.0986122886681098,西安
1299,无工作经验,无学历要求,民营公司,150-500人,"互联网/电子商务,快速消费品(食品、饮料、化妆品)",15.0,2.70805020110221,杭州
1300,3-4年经验,本科,民营公司,50-150人,"互联网/电子商务,计算机软件",5.5,1.7047480922384253,武汉
1301,无工作经验,无学历要求,民营公司,50-150人,互联网/电子商务,12.5,2.5257286443082556,杭州
1302,无工作经验,大专,民营公司,150-500人,计算机软件,5.25,1.6582280766035324,广州
1303,3-4年经验,大专,民营公司,少于50人,"计算机软件,网络游戏",17.5,2.8622008809294686,广州
1304,2年经验,大专,民营公司,少于50人,"计算机软件,计算机服务(系统、数据服务、维修)",8.0,2.0794415416798357,厦门
1305,3-4年经验,大专,民营公司,50-150人,计算机软件,15.0,2.70805020110221,济南
1306,3-4年经验,本科,国企,1000-5000人,"通信/电信/网络设备,计算机软件",17.5,2.8622008809294686,上海
1307,3-4年经验,本科,民营公司,150-500人,互联网/电子商务,15.0,2.70805020110221,上海
1308,1年经验,本科,民营公司,150-500人,计算机软件,11.5,2.4423470353692043,深圳
1309,2年经验,本科,民营公司,150-500人,"互联网/电子商务,批发/零售",15.0,2.70805020110221,上海
1310,无工作经验,本科,合资,150-500人,"互联网/电子商务,计算机软件",35.0,3.5553480614894135,广州
1311,3-4年经验,本科,民营公司,150-500人,"互联网/电子商务,通信/电信/网络设备",12.5,2.5257286443082556,深圳
1312,1年经验,本科,民营公司,150-500人,计算机软件,12.0,2.4849066497880004,北京
1313,无工作经验,大专,民营公司,少于50人,农/林/牧/渔,5.25,1.6582280766035324,成都
1314,无工作经验,无学历要求,民营公司,50-150人,学术/科研,8.5,2.1400661634962708,天津
1315,2年经验,大专,民营公司,1000-5000人,美容/保健,9.0,2.1972245773362196,珠海
1316,1年经验,本科,民营公司,150-500人,"网络游戏,计算机软件",11.5,2.4423470353692043,上海
1317,无工作经验,本科,民营公司,150-500人,"计算机软件,互联网/电子商务",15.0,2.70805020110221,上海
1318,2年经验,本科,民营公司,50-150人,"航天/航空,酒店/旅游",10.0,2.302585092994046,成都
1319,3-4年经验,本科,民营公司,50-150人,互联网/电子商务,11.5,2.4423470353692043,深圳
1320,2年经验,本科,民营公司,150-500人,互联网/电子商务,15.0,2.70805020110221,北京
1321,无工作经验,大专,民营公司,500-1000人,"制药/生物工程,检测，认证",5.25,1.6582280766035324,天津
1322,无工作经验,本科,民营公司,150-500人,"互联网/电子商务,金融/投资/证券",11.0,2.3978952727983707,上海
1323,1年经验,本科,民营公司,50-150人,"专业服务(咨询、人力资源、财会),快速消费品(食品、饮料、化妆品)",7.5,2.0149030205422647,广州
1324,3-4年经验,本科,民营公司,150-500人,"计算机软件,电子技术/半导体/集成电路",9.0,2.1972245773362196,深圳
1325,无工作经验,无学历要求,民营公司,500-1000人,"服装/纺织/皮革,互联网/电子商务",6.0,1.791759469228055,无锡
1326,10年以上经验,本科,民营公司,50-150人,"计算机服务(系统、数据服务、维修),计算机软件",45.83333333333333,3.8250116284385163,温州
1327,2年经验,本科,民营公司,50-150人,房地产,6.5,1.8718021769015913,重庆
1328,3-4年经验,本科,民营公司,500-1000人,多元化业务集团公司,12.5,2.5257286443082556,南京
1329,3-4年经验,大专,民营公司,少于50人,"互联网/电子商务,计算机软件",7.5,2.0149030205422647,沈阳
1330,3-4年经验,无学历要求,民营公司,少于50人,服装/纺织/皮革,7.0,1.9459101490553132,沈阳
1331,无工作经验,本科,民营公司,50-150人,教育/培训/院校,19.0,2.9444389791664403,北京
1332,无工作经验,本科,民营公司,50-150人,专业服务(咨询、人力资源、财会),7.0,1.9459101490553132,北京
1333,无工作经验,无学历要求,民营公司,50-150人,"石油/化工/矿产/地质,检测，认证",5.5,1.7047480922384253,苏州
1334,无工作经验,本科,民营公司,500-1000人,"互联网/电子商务,医疗/护理/卫生",7.5,2.0149030205422647,南京
1335,1年经验,本科,民营公司,150-500人,电子技术/半导体/集成电路,9.0,2.1972245773362196,杭州
1336,无工作经验,无学历要求,上市公司,150-500人,计算机软件,8.0,2.0794415416798357,北京
1337,3-4年经验,本科,国企,500-1000人,汽车及零配件,22.5,3.1135153092103742,上海
1338,3-4年经验,本科,民营公司,150-500人,计算机软件,22.5,3.1135153092103742,上海
1339,1年经验,本科,合资,10000人以上,互联网/电子商务,12.5,2.5257286443082556,黑龙江省
1340,无工作经验,无学历要求,民营公司,10000人以上,"互联网/电子商务,教育/培训/院校",20.0,2.995732273553991,上海
1341,3-4年经验,本科,民营公司,少于50人,"计算机软件,互联网/电子商务",20.0,2.995732273553991,上海
1342,3-4年经验,本科,民营公司,150-500人,互联网/电子商务,11.5,2.4423470353692043,上海
1343,3-4年经验,本科,民营公司,1000-5000人,快速消费品(食品、饮料、化妆品),22.5,3.1135153092103742,广州
