,exp,edu,type,scale,industry,avgsalary,lnsalary,city
830,5年以上经验,硕士,民营公司,150-500人,"专业服务(咨询、人力资源、财会),计算机软件",10.0,2.302585092994046,武汉
831,2年经验,大专,民营公司,500-1000人,家具/家电/玩具/礼品,7.0,1.9459101490553128,其他
832,3-4年经验,本科,合资,50-150人,"环保,计算机服务(系统、数据服务、维修)",15.0,2.70805020110221,西安
833,2年经验,本科,民营公司,50-150人,"互联网/电子商务,外包服务",8.0,2.079441541679836,北京
834,5年以上经验,本科,民营公司,150-500人,"互联网/电子商务,金融/投资/证券",24.0,3.1780538303479458,深圳
835,2年经验,大专,民营公司,50-150人,互联网/电子商务,7.0,1.9459101490553128,其他
836,2年经验,本科,外资企业,1000-5000人,快速消费品(食品、饮料、化妆品),15.0,2.70805020110221,上海
837,1年经验,硕士,上市公司,50-150人,制药/生物工程,12.5,2.525728644308256,上海
838,无工作经验,无学历要求,民营公司,150-500人,"计算机软件,电子技术/半导体/集成电路",7.0,1.9459101490553128,深圳
839,无工作经验,无学历要求,上市公司,1000-5000人,"通信/电信/网络设备,通信/电信运营、增值服务",7.5,2.0149030205422647,其他
840,无工作经验,无学历要求,民营公司,150-500人,"服装/纺织/皮革,批发/零售",7.0,1.9459101490553128,杭州
841,1年经验,本科,民营公司,50-150人,"计算机服务(系统、数据服务、维修),计算机软件",7.5,2.0149030205422647,其他
842,无工作经验,无学历要求,上市公司,1000-5000人,"制药/生物工程,多元化业务集团公司",10.416666666666668,2.3434070875143007,武汉
843,2年经验,本科,民营公司,50-150人,"互联网/电子商务,计算机服务(系统、数据服务、维修)",19.0,2.9444389791664403,北京
844,3-4年经验,本科,民营公司,50-150人,"计算机软件,金融/投资/证券",17.5,2.862200880929469,广州
845,无工作经验,硕士,民营公司,150-500人,"互联网/电子商务,专业服务(咨询、人力资源、财会)",11.5,2.4423470353692043,其他
846,无工作经验,本科,国企,10000人以上,"计算机软件,通信/电信/网络设备",20.833333333333336,3.036554268074246,其他
847,2年经验,大专,民营公司,1000-5000人,"互联网/电子商务,快速消费品(食品、饮料、化妆品)",7.5,2.0149030205422647,广州
848,无工作经验,本科,民营公司,150-500人,"计算机软件,互联网/电子商务",8.5,2.1400661634962708,南京
849,5年以上经验,本科,合资,150-500人,"通信/电信/网络设备,通信/电信运营、增值服务",20.0,2.995732273553991,杭州
850,1年经验,本科,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",9.0,2.19722457733622,北京
851,2年经验,硕士,民营公司,50-150人,计算机软件,11.5,2.4423470353692043,上海
852,2年经验,大专,国企,50-150人,"网络游戏,通信/电信/网络设备",17.5,2.862200880929469,其他
853,1年经验,大专,民营公司,50-150人,"专业服务(咨询、人力资源、财会),学术/科研",3.75,1.3217558399823195,广州
854,2年经验,大专,外资企业,1000-5000人,汽车及零配件,8.5,2.1400661634962708,上海
855,1年经验,大专,民营公司,150-500人,互联网/电子商务,6.0,1.791759469228055,成都
856,3-4年经验,本科,上市公司,500-1000人,快速消费品(食品、饮料、化妆品),12.5,2.525728644308256,深圳
857,1年经验,本科,合资,50-150人,"计算机软件,互联网/电子商务",16.5,2.803360380906535,上海
858,无工作经验,大专,民营公司,50-150人,计算机软件,3.75,1.3217558399823195,其他
859,2年经验,本科,民营公司,150-500人,"影视/媒体/艺术/文化传播,娱乐/休闲/体育",6.0,1.791759469228055,西安
860,1年经验,本科,民营公司,50-150人,"互联网/电子商务,计算机软件",19.5,2.970414465569701,其他
861,1年经验,大专,民营公司,少于50人,互联网/电子商务,8.5,2.1400661634962708,深圳
862,2年经验,大专,民营公司,50-150人,"通信/电信/网络设备,通信/电信运营、增值服务",5.25,1.6582280766035324,其他
863,1年经验,本科,民营公司,5000-10000人,"服装/纺织/皮革,批发/零售",7.0,1.9459101490553128,其他
864,无工作经验,无学历要求,创业公司,少于50人,互联网/电子商务,3.25,1.1786549963416462,其他
865,3-4年经验,本科,民营公司,,"计算机软件,外包服务",14.0,2.6390573296152584,上海
866,无工作经验,无学历要求,民营公司,150-500人,互联网/电子商务,8.0,2.079441541679836,深圳
867,3-4年经验,本科,民营公司,150-500人,教育/培训/院校,15.0,2.70805020110221,北京
868,无工作经验,本科,民营公司,少于50人,"计算机软件,金融/投资/证券",10.0,2.302585092994046,杭州
869,2年经验,大专,民营公司,少于50人,"广告,影视/媒体/艺术/文化传播",9.0,2.19722457733622,北京
870,无工作经验,无学历要求,民营公司,50-150人,制药/生物工程,8.0,2.079441541679836,上海
871,1年经验,硕士,合资,少于50人,"制药/生物工程,学术/科研",6.5,1.8718021769015916,南京
872,无工作经验,大专,民营公司,少于50人,"医疗/护理/卫生,医疗设备/器械",7.0,1.9459101490553128,其他
873,3-4年经验,本科,民营公司,5000-10000人,"互联网/电子商务,贸易/进出口",9.5,2.2512917986064958,广州
874,5年以上经验,大专,外资企业,50-150人,"印刷/包装/造纸,医疗/护理/卫生",10.0,2.302585092994046,其他
875,无工作经验,本科,民营公司,150-500人,"快速消费品(食品、饮料、化妆品),制药/生物工程",9.0,2.19722457733622,深圳
876,3-4年经验,本科,民营公司,1000-5000人,"快速消费品(食品、饮料、化妆品),制药/生物工程",12.5,2.525728644308256,广州
877,1年经验,大专,民营公司,50-150人,"互联网/电子商务,贸易/进出口",3.75,1.3217558399823195,杭州
878,无工作经验,本科,民营公司,150-500人,"计算机软件,专业服务(咨询、人力资源、财会)",15.0,2.70805020110221,深圳
879,2年经验,无学历要求,民营公司,150-500人,信托/担保/拍卖/典当,3.75,1.3217558399823195,其他
880,3-4年经验,本科,国企,少于50人,"计算机软件,计算机服务(系统、数据服务、维修)",17.5,2.862200880929469,上海
881,无工作经验,本科,民营公司,少于50人,"计算机软件,金融/投资/证券",22.5,3.1135153092103742,上海
882,2年经验,本科,民营公司,1000-5000人,银行,9.0,2.19722457733622,深圳
883,无工作经验,本科,民营公司,500-1000人,"互联网/电子商务,广告",9.0,2.19722457733622,北京
884,5年以上经验,本科,民营公司,10000人以上,交通/运输/物流,27.5,3.3141860046725258,深圳
885,2年经验,大专,民营公司,少于50人,"互联网/电子商务,家具/家电/玩具/礼品",9.0,2.19722457733622,杭州
886,5年以上经验,本科,民营公司,50-150人,"计算机软件,互联网/电子商务",15.0,2.70805020110221,其他
887,2年经验,本科,民营公司,少于50人,"计算机软件,计算机服务(系统、数据服务、维修)",11.5,2.4423470353692043,其他
888,2年经验,本科,民营公司,150-500人,"网络游戏,互联网/电子商务",11.5,2.4423470353692043,广州
889,3-4年经验,本科,民营公司,150-500人,互联网/电子商务,12.5,2.525728644308256,深圳
890,2年经验,大专,民营公司,50-150人,计算机软件,7.0,1.9459101490553128,其他
891,无工作经验,无学历要求,民营公司,150-500人,批发/零售,4.5,1.5040773967762742,其他
892,5年以上经验,本科,合资,5000-10000人,"互联网/电子商务,汽车及零配件",18.5,2.917770732084279,杭州
893,2年经验,无学历要求,民营公司,1000-5000人,"专业服务(咨询、人力资源、财会),互联网/电子商务",6.5,1.8718021769015916,武汉
894,3-4年经验,本科,国企,10000人以上,"计算机服务(系统、数据服务、维修),计算机软件",16.0,2.772588722239781,广州
895,2年经验,大专,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",7.5,2.0149030205422647,广州
896,2年经验,大专,民营公司,5000-10000人,"互联网/电子商务,服装/纺织/皮革",9.0,2.19722457733622,广州
897,1年经验,本科,民营公司,150-500人,"互联网/电子商务,通信/电信/网络设备",9.0,2.19722457733622,上海
898,5年以上经验,本科,民营公司,500-1000人,互联网/电子商务,17.5,2.862200880929469,上海
899,3-4年经验,大专,民营公司,150-500人,"金融/投资/证券,互联网/电子商务",12.5,2.525728644308256,杭州
900,2年经验,本科,民营公司,50-150人,互联网/电子商务,12.5,2.525728644308256,其他
901,1年经验,大专,民营公司,150-500人,"批发/零售,贸易/进出口",8.0,2.079441541679836,杭州
902,5年以上经验,本科,上市公司,10000人以上,"奢侈品/收藏品/工艺品/珠宝,批发/零售",12.5,2.525728644308256,深圳
903,2年经验,大专,民营公司,50-150人,金融/投资/证券,7.0,1.9459101490553128,上海
904,3-4年经验,本科,外资企业,150-500人,"计算机服务(系统、数据服务、维修),计算机软件",17.5,2.862200880929469,杭州
905,1年经验,本科,民营公司,150-500人,"批发/零售,服装/纺织/皮革",6.5,1.8718021769015916,深圳
906,2年经验,本科,民营公司,50-150人,"计算机软件,计算机服务(系统、数据服务、维修)",6.5,1.8718021769015916,其他
907,2年经验,硕士,民营公司,50-150人,"通信/电信运营、增值服务,通信/电信/网络设备",30.0,3.4011973816621555,杭州
908,1年经验,本科,民营公司,少于50人,"贸易/进出口,互联网/电子商务",7.0,1.9459101490553128,上海
909,2年经验,本科,民营公司,500-1000人,互联网/电子商务,8.5,2.1400661634962708,合肥
910,3-4年经验,中专,民营公司,50-150人,"服装/纺织/皮革,批发/零售",7.0,1.9459101490553128,广州
911,无工作经验,硕士,国企,500-1000人,"计算机服务(系统、数据服务、维修),政府/公共事业",14.0,2.6390573296152584,其他
912,3-4年经验,硕士,国企,500-1000人,"互联网/电子商务,计算机软件",37.5,3.624340932976365,北京
913,无工作经验,无学历要求,民营公司,50-150人,互联网/电子商务,9.0,2.19722457733622,广州
914,无工作经验,无学历要求,民营公司,5000-10000人,"计算机软件,计算机服务(系统、数据服务、维修)",17.0,2.833213344056216,武汉
915,无工作经验,本科,民营公司,50-150人,计算机软件,4.5,1.5040773967762742,其他
917,3-4年经验,无学历要求,民营公司,1000-5000人,"快速消费品(食品、饮料、化妆品),批发/零售",12.5,2.525728644308256,深圳
918,3-4年经验,本科,民营公司,500-1000人,"批发/零售,奢侈品/收藏品/工艺品/珠宝",5.0,1.6094379124341005,其他
919,3-4年经验,本科,上市公司,1000-5000人,"互联网/电子商务,网络游戏",12.5,2.525728644308256,杭州
920,1年经验,本科,民营公司,150-500人,互联网/电子商务,5.5,1.7047480922384253,其他
921,1年经验,本科,国企,10000人以上,石油/化工/矿产/地质,7.5,2.0149030205422647,其他
922,无工作经验,硕士,民营公司,500-1000人,制药/生物工程,15.0,2.70805020110221,深圳
924,1年经验,本科,民营公司,150-500人,"教育/培训/院校,互联网/电子商务",15.0,2.70805020110221,深圳
925,3-4年经验,本科,外资企业,1000-5000人,"家具/家电/玩具/礼品,电子技术/半导体/集成电路",9.0,2.19722457733622,其他
926,3-4年经验,本科,民营公司,50-150人,"计算机软件,互联网/电子商务",22.5,3.1135153092103742,武汉
927,2年经验,本科,民营公司,150-500人,"互联网/电子商务,计算机软件",9.0,2.19722457733622,广州
928,无工作经验,大专,民营公司,50-150人,"房地产,金融/投资/证券",7.0,1.9459101490553128,上海
929,1年经验,本科,民营公司,50-150人,"互联网/电子商务,金融/投资/证券",11.5,2.4423470353692043,其他
930,无工作经验,无学历要求,上市公司,1000-5000人,互联网/电子商务,4.0,1.3862943611198906,其他
932,2年经验,本科,国企,150-500人,"计算机软件,计算机服务(系统、数据服务、维修)",8.0,2.079441541679836,其他
933,3-4年经验,本科,民营公司,少于50人,专业服务(咨询、人力资源、财会),19.166666666666664,2.9531726591351948,上海
934,无工作经验,无学历要求,合资,,"机械/设备/重工,专业服务(咨询、人力资源、财会)",29.166666666666664,3.373026504695459,上海
935,2年经验,本科,民营公司,1000-5000人,"计算机软件,金融/投资/证券",6.0,1.791759469228055,南京
936,2年经验,无学历要求,民营公司,50-150人,"互联网/电子商务,计算机软件",27.5,3.3141860046725258,上海
937,无工作经验,无学历要求,外资企业,50-150人,广告,5.0,1.6094379124341005,上海
938,2年经验,本科,民营公司,150-500人,互联网/电子商务,8.0,2.079441541679836,广州
939,3-4年经验,大专,上市公司,150-500人,"环保,建筑/建材/工程",5.25,1.6582280766035324,杭州
940,无工作经验,大专,民营公司,1000-5000人,"互联网/电子商务,医疗/护理/卫生",7.5,2.0149030205422647,南京
941,无工作经验,硕士,民营公司,50-150人,"计算机软件,专业服务(咨询、人力资源、财会)",14.0,2.6390573296152584,北京
942,1年经验,大专,民营公司,50-150人,"机械/设备/重工,仪器仪表/工业自动化",6.5,1.8718021769015916,广州
943,1年经验,本科,民营公司,5000-10000人,"家具/家电/玩具/礼品,家居/室内设计/装潢",7.0,1.9459101490553128,其他
944,1年经验,本科,民营公司,50-150人,"计算机服务(系统、数据服务、维修),计算机软件",10.5,2.3513752571634776,深圳
945,1年经验,本科,上市公司,50-150人,"计算机软件,互联网/电子商务",12.5,2.525728644308256,其他
946,2年经验,大专,民营公司,150-500人,机械/设备/重工,6.0,1.791759469228055,合肥
947,3-4年经验,本科,上市公司,5000-10000人,酒店/旅游,29.166666666666668,3.373026504695459,广州
