省,市,现存确诊人数,确诊人数,疑似人数,治愈人数,死亡人数,更新时间
广东省,珠海,68,72,0.0,4,0,2020/02/05 21:17:46
广东省,佛山,49,50,0.0,1,0,2020/02/05 21:17:46
广东省,东莞,44,44,0.0,0,0,2020/02/05 21:17:46
广东省,中山,33,36,0.0,3,0,2020/02/05 21:17:46
广东省,惠州,33,34,0.0,1,0,2020/02/05 21:17:46
广东省,汕头,17,20,0.0,3,0,2020/02/05 21:17:46
广东省,湛江,17,18,0.0,1,0,2020/02/05 21:17:46
广东省,肇庆,12,13,0.0,1,0,2020/02/05 21:17:46
广东省,阳江,12,12,0.0,0,0,2020/02/05 21:17:46
广东省,梅州,10,10,0.0,0,0,2020/02/05 21:17:46
广东省,清远,8,10,0.0,2,0,2020/02/05 21:17:46
广东省,江门,7,7,0.0,0,0,2020/02/05 21:17:46
广东省,韶关,5,6,0.0,1,0,2020/02/05 21:17:46
广东省,揭阳,6,6,0.0,0,0,2020/02/05 21:17:46
广东省,茂名,6,6,0.0,0,0,2020/02/05 21:17:46
广东省,汕尾,5,5,0.0,0,0,2020/02/05 21:17:46
广东省,潮州,5,5,0.0,0,0,2020/02/05 21:17:46
广东省,河源,1,1,0.0,0,0,2020/02/05 21:17:46
广东省,-,853,895,0.0,42,0,2020/02/05 18:15:11
广东省,深圳,275,291,0.0,16,0,2020/02/05 18:15:11
广东省,广州,237,249,0.0,12,0,2020/02/05 18:15:11
广东省,珠海,71,72,0.0,1,0,2020/02/05 18:15:11
广东省,佛山,49,50,0.0,1,0,2020/02/05 18:15:11
广东省,东莞,44,44,0.0,0,0,2020/02/05 18:15:11
广东省,中山,33,36,0.0,3,0,2020/02/05 18:15:11
广东省,惠州,33,34,0.0,1,0,2020/02/05 18:15:11
广东省,汕头,17,20,0.0,3,0,2020/02/05 18:15:11
广东省,湛江,17,18,0.0,1,0,2020/02/05 18:15:11
广东省,肇庆,12,13,0.0,1,0,2020/02/05 18:15:11
广东省,阳江,12,12,0.0,0,0,2020/02/05 18:15:11
广东省,梅州,10,10,0.0,0,0,2020/02/05 18:15:11
广东省,清远,8,10,0.0,2,0,2020/02/05 18:15:11
广东省,江门,7,7,0.0,0,0,2020/02/05 18:15:11
广东省,韶关,5,6,0.0,1,0,2020/02/05 18:15:11
广东省,揭阳,6,6,0.0,0,0,2020/02/05 18:15:11
广东省,茂名,6,6,0.0,0,0,2020/02/05 18:15:11
广东省,汕尾,5,5,0.0,0,0,2020/02/05 18:15:11
广东省,潮州,5,5,0.0,0,0,2020/02/05 18:15:11
广东省,河源,1,1,0.0,0,0,2020/02/05 18:15:11
广东省,-,858,895,0.0,37,0,2020/02/05 17:03:52
广东省,深圳,278,291,0.0,13,0,2020/02/05 17:03:52
广东省,广州,246,249,0.0,3,0,2020/02/05 17:03:52
广东省,珠海,71,72,0.0,1,0,2020/02/05 17:03:52
广东省,佛山,49,50,0.0,1,0,2020/02/05 17:03:52
广东省,东莞,44,44,0.0,0,0,2020/02/05 17:03:52
广东省,中山,33,36,0.0,3,0,2020/02/05 17:03:52
广东省,惠州,33,34,0.0,1,0,2020/02/05 17:03:52
广东省,汕头,17,20,0.0,3,0,2020/02/05 17:03:52
广东省,湛江,17,18,0.0,1,0,2020/02/05 17:03:52
广东省,肇庆,12,13,0.0,1,0,2020/02/05 17:03:52
广东省,阳江,12,12,0.0,0,0,2020/02/05 17:03:52
广东省,梅州,10,10,0.0,0,0,2020/02/05 17:03:52
广东省,清远,8,10,0.0,2,0,2020/02/05 17:03:52
广东省,江门,7,7,0.0,0,0,2020/02/05 17:03:52
广东省,韶关,5,6,0.0,1,0,2020/02/05 17:03:52
广东省,揭阳,6,6,0.0,0,0,2020/02/05 17:03:52
广东省,茂名,6,6,0.0,0,0,2020/02/05 17:03:52
广东省,汕尾,5,5,0.0,0,0,2020/02/05 17:03:52
广东省,潮州,5,5,0.0,0,0,2020/02/05 17:03:52
广东省,河源,1,1,0.0,0,0,2020/02/05 17:03:52
广东省,未明确地区,-7,0,0.0,7,0,2020/02/05 17:03:52
广东省,-,858,895,0.0,37,0,2020/02/05 17:02:51
广东省,深圳,278,291,0.0,13,0,2020/02/05 17:02:51
广东省,广州,246,249,0.0,3,0,2020/02/05 17:02:51
广东省,珠海,71,72,0.0,1,0,2020/02/05 17:02:51
广东省,佛山,49,50,0.0,1,0,2020/02/05 17:02:51
广东省,东莞,44,44,0.0,0,0,2020/02/05 17:02:51
广东省,中山,33,36,0.0,3,0,2020/02/05 17:02:51
广东省,惠州,33,34,0.0,1,0,2020/02/05 17:02:51
广东省,汕头,17,20,0.0,3,0,2020/02/05 17:02:51
广东省,湛江,17,18,0.0,1,0,2020/02/05 17:02:51
广东省,肇庆,12,13,0.0,1,0,2020/02/05 17:02:51
广东省,阳江,12,12,0.0,0,0,2020/02/05 17:02:51
广东省,梅州,10,10,0.0,0,0,2020/02/05 17:02:51
广东省,清远,8,10,0.0,2,0,2020/02/05 17:02:51
广东省,江门,7,7,0.0,0,0,2020/02/05 17:02:51
广东省,韶关,5,6,0.0,1,0,2020/02/05 17:02:51
广东省,揭阳,6,6,0.0,0,0,2020/02/05 17:02:51
广东省,茂名,6,6,0.0,0,0,2020/02/05 17:02:51
广东省,汕尾,5,5,0.0,0,0,2020/02/05 17:02:51
广东省,潮州,4,4,0.0,0,0,2020/02/05 17:02:51
广东省,河源,1,1,0.0,0,0,2020/02/05 17:02:51
广东省,未明确地区,-2,0,0.0,2,0,2020/02/05 17:02:51
广东省,-,858,895,0.0,37,0,2020/02/05 17:01:50
广东省,深圳,278,291,0.0,13,0,2020/02/05 17:01:50
广东省,广州,246,249,0.0,3,0,2020/02/05 17:01:50
广东省,珠海,71,72,0.0,1,0,2020/02/05 17:01:50
广东省,佛山,48,49,0.0,1,0,2020/02/05 17:01:50
广东省,东莞,44,44,0.0,0,0,2020/02/05 17:01:50
广东省,中山,32,35,0.0,3,0,2020/02/05 17:01:50
广东省,惠州,30,31,0.0,1,0,2020/02/05 17:01:50
广东省,汕头,17,20,0.0,3,0,2020/02/05 17:01:50
广东省,湛江,17,18,0.0,1,0,2020/02/05 17:01:50
广东省,阳江,12,12,0.0,0,0,2020/02/05 17:01:50
广东省,肇庆,10,11,0.0,1,0,2020/02/05 17:01:50
广东省,梅州,10,10,0.0,0,0,2020/02/05 17:01:50
广东省,清远,8,10,0.0,2,0,2020/02/05 17:01:50
广东省,江门,7,7,0.0,0,0,2020/02/05 17:01:50
广东省,韶关,5,6,0.0,1,0,2020/02/05 17:01:50
广东省,揭阳,6,6,0.0,0,0,2020/02/05 17:01:50
广东省,茂名,6,6,0.0,0,0,2020/02/05 17:01:50
广东省,汕尾,5,5,0.0,0,0,2020/02/05 17:01:50
广东省,潮州,4,4,0.0,0,0,2020/02/05 17:01:50
广东省,河源,1,1,0.0,0,0,2020/02/05 17:01:50
广东省,未明确地区,-2,0,0.0,2,0,2020/02/05 17:01:50
广东省,-,838,870,0.0,32,0,2020/02/05 09:55:26
广东省,深圳,276,289,0.0,13,0,2020/02/05 09:55:26
广东省,广州,234,237,0.0,3,0,2020/02/05 09:55:26
广东省,珠海,68,69,0.0,1,0,2020/02/05 09:55:26
广东省,佛山,48,49,0.0,1,0,2020/02/05 09:55:26
广东省,东莞,44,44,0.0,0,0,2020/02/05 09:55:26
广东省,中山,32,35,0.0,3,0,2020/02/05 09:55:26
广东省,惠州,30,31,0.0,1,0,2020/02/05 09:55:26
广东省,汕头,17,20,0.0,3,0,2020/02/05 09:55:26
广东省,湛江,17,18,0.0,1,0,2020/02/05 09:55:26
广东省,阳江,12,12,0.0,0,0,2020/02/05 09:55:26
广东省,肇庆,10,11,0.0,1,0,2020/02/05 09:55:26
广东省,梅州,10,10,0.0,0,0,2020/02/05 09:55:26
广东省,清远,8,10,0.0,2,0,2020/02/05 09:55:26
广东省,江门,7,7,0.0,0,0,2020/02/05 09:55:26
广东省,韶关,5,6,0.0,1,0,2020/02/05 09:55:26
广东省,揭阳,6,6,0.0,0,0,2020/02/05 09:55:26
广东省,茂名,6,6,0.0,0,0,2020/02/05 09:55:26
广东省,汕尾,5,5,0.0,0,0,2020/02/05 09:55:26
广东省,潮州,4,4,0.0,0,0,2020/02/05 09:55:26
广东省,河源,1,1,0.0,0,0,2020/02/05 09:55:26
广东省,未明确地区,-2,0,0.0,2,0,2020/02/05 09:55:26
广东省,-,783,813,0.0,30,0,2020/02/05 09:54:20
广东省,深圳,276,289,0.0,13,0,2020/02/05 09:54:20
广东省,广州,234,237,0.0,3,0,2020/02/05 09:54:20
广东省,珠海,68,69,0.0,1,0,2020/02/05 09:54:20
广东省,佛山,48,49,0.0,1,0,2020/02/05 09:54:20
广东省,东莞,44,44,0.0,0,0,2020/02/05 09:54:20
广东省,中山,32,35,0.0,3,0,2020/02/05 09:54:20
广东省,惠州,30,31,0.0,1,0,2020/02/05 09:54:20
广东省,汕头,17,20,0.0,3,0,2020/02/05 09:54:20
广东省,湛江,17,18,0.0,1,0,2020/02/05 09:54:20
广东省,阳江,12,12,0.0,0,0,2020/02/05 09:54:20
广东省,肇庆,10,11,0.0,1,0,2020/02/05 09:54:20
广东省,梅州,10,10,0.0,0,0,2020/02/05 09:54:20
广东省,清远,8,10,0.0,2,0,2020/02/05 09:54:20
广东省,韶关,5,6,0.0,1,0,2020/02/05 09:54:20
广东省,揭阳,6,6,0.0,0,0,2020/02/05 09:54:20
广东省,江门,6,6,0.0,0,0,2020/02/05 09:54:20
广东省,汕尾,5,5,0.0,0,0,2020/02/05 09:54:20
广东省,茂名,5,5,0.0,0,0,2020/02/05 09:54:20
广东省,潮州,4,4,0.0,0,0,2020/02/05 09:54:20
广东省,河源,1,1,0.0,0,0,2020/02/05 09:54:20
广东省,-,783,813,0.0,30,0,2020/02/05 09:53:15
广东省,深圳,276,289,0.0,13,0,2020/02/05 09:53:15
广东省,广州,234,237,0.0,3,0,2020/02/05 09:53:15
广东省,珠海,68,69,0.0,1,0,2020/02/05 09:53:15
广东省,佛山,48,49,0.0,1,0,2020/02/05 09:53:15
广东省,东莞,44,44,0.0,0,0,2020/02/05 09:53:15
广东省,中山,32,35,0.0,3,0,2020/02/05 09:53:15
广东省,惠州,30,31,0.0,1,0,2020/02/05 09:53:15
广东省,汕头,15,18,0.0,3,0,2020/02/05 09:53:15
广东省,湛江,17,18,0.0,1,0,2020/02/05 09:53:15
广东省,阳江,12,12,0.0,0,0,2020/02/05 09:53:15
广东省,肇庆,10,11,0.0,1,0,2020/02/05 09:53:15
广东省,梅州,10,10,0.0,0,0,2020/02/05 09:53:15
广东省,清远,8,10,0.0,2,0,2020/02/05 09:53:15
广东省,韶关,5,6,0.0,1,0,2020/02/05 09:53:15
广东省,揭阳,6,6,0.0,0,0,2020/02/05 09:53:15
广东省,江门,6,6,0.0,0,0,2020/02/05 09:53:15
广东省,汕尾,5,5,0.0,0,0,2020/02/05 09:53:15
广东省,茂名,5,5,0.0,0,0,2020/02/05 09:53:15
广东省,潮州,4,4,0.0,0,0,2020/02/05 09:53:15
广东省,河源,1,1,0.0,0,0,2020/02/05 09:53:15
广东省,-,783,813,0.0,30,0,2020/02/05 09:52:09
广东省,深圳,276,289,0.0,13,0,2020/02/05 09:52:09
广东省,广州,234,237,0.0,3,0,2020/02/05 09:52:09
广东省,珠海,68,69,0.0,1,0,2020/02/05 09:52:09
广东省,佛山,48,49,0.0,1,0,2020/02/05 09:52:09
广东省,东莞,37,37,0.0,0,0,2020/02/05 09:52:09
广东省,中山,28,31,0.0,3,0,2020/02/05 09:52:09
广东省,惠州,30,31,0.0,1,0,2020/02/05 09:52:09
广东省,汕头,15,18,0.0,3,0,2020/02/05 09:52:09
广东省,湛江,17,18,0.0,1,0,2020/02/05 09:52:09
广东省,阳江,12,12,0.0,0,0,2020/02/05 09:52:09
广东省,肇庆,9,10,0.0,1,0,2020/02/05 09:52:09
广东省,梅州,9,9,0.0,0,0,2020/02/05 09:52:09
广东省,清远,6,8,0.0,2,0,2020/02/05 09:52:09
广东省,韶关,5,6,0.0,1,0,2020/02/05 09:52:09
广东省,揭阳,6,6,0.0,0,0,2020/02/05 09:52:09
广东省,江门,6,6,0.0,0,0,2020/02/05 09:52:09
广东省,汕尾,5,5,0.0,0,0,2020/02/05 09:52:09
广东省,茂名,5,5,0.0,0,0,2020/02/05 09:52:09
广东省,潮州,4,4,0.0,0,0,2020/02/05 09:52:09
广东省,河源,1,1,0.0,0,0,2020/02/05 09:52:09
广东省,-,783,813,0.0,30,0,2020/02/04 20:55:16
广东省,深圳,258,271,0.0,13,0,2020/02/04 20:55:16
广东省,广州,221,224,0.0,3,0,2020/02/04 20:55:16
广东省,珠海,63,64,0.0,1,0,2020/02/04 20:55:16
广东省,佛山,48,49,0.0,1,0,2020/02/04 20:55:16
广东省,东莞,37,37,0.0,0,0,2020/02/04 20:55:16
广东省,中山,28,31,0.0,3,0,2020/02/04 20:55:16
广东省,惠州,28,29,0.0,1,0,2020/02/04 20:55:16
广东省,汕头,15,18,0.0,3,0,2020/02/04 20:55:16
广东省,湛江,17,18,0.0,1,0,2020/02/04 20:55:16
广东省,阳江,12,12,0.0,0,0,2020/02/04 20:55:16
广东省,肇庆,9,10,0.0,1,0,2020/02/04 20:55:16
广东省,梅州,9,9,0.0,0,0,2020/02/04 20:55:16
广东省,清远,6,8,0.0,2,0,2020/02/04 20:55:16
广东省,韶关,5,6,0.0,1,0,2020/02/04 20:55:16
广东省,揭阳,6,6,0.0,0,0,2020/02/04 20:55:16
广东省,江门,6,6,0.0,0,0,2020/02/04 20:55:16
广东省,汕尾,5,5,0.0,0,0,2020/02/04 20:55:16
广东省,茂名,5,5,0.0,0,0,2020/02/04 20:55:16
广东省,潮州,4,4,0.0,0,0,2020/02/04 20:55:16
广东省,河源,1,1,0.0,0,0,2020/02/04 20:55:16
广东省,-,786,813,0.0,27,0,2020/02/04 19:24:35
广东省,深圳,258,271,0.0,13,0,2020/02/04 19:24:35
广东省,广州,221,224,0.0,3,0,2020/02/04 19:24:35
广东省,珠海,63,64,0.0,1,0,2020/02/04 19:24:35
广东省,佛山,48,49,0.0,1,0,2020/02/04 19:24:35
广东省,东莞,37,37,0.0,0,0,2020/02/04 19:24:35
广东省,中山,28,31,0.0,3,0,2020/02/04 19:24:35
广东省,惠州,28,29,0.0,1,0,2020/02/04 19:24:35
广东省,汕头,18,18,0.0,0,0,2020/02/04 19:24:35
广东省,湛江,17,18,0.0,1,0,2020/02/04 19:24:35
广东省,阳江,12,12,0.0,0,0,2020/02/04 19:24:35
广东省,肇庆,9,10,0.0,1,0,2020/02/04 19:24:35
广东省,梅州,9,9,0.0,0,0,2020/02/04 19:24:35
广东省,清远,6,8,0.0,2,0,2020/02/04 19:24:35
广东省,韶关,5,6,0.0,1,0,2020/02/04 19:24:35
广东省,揭阳,6,6,0.0,0,0,2020/02/04 19:24:35
广东省,江门,6,6,0.0,0,0,2020/02/04 19:24:35
广东省,汕尾,5,5,0.0,0,0,2020/02/04 19:24:35
广东省,茂名,5,5,0.0,0,0,2020/02/04 19:24:35
广东省,潮州,4,4,0.0,0,0,2020/02/04 19:24:35
广东省,河源,1,1,0.0,0,0,2020/02/04 19:24:35
广东省,-,789,813,0.0,24,0,2020/02/04 17:24:37
广东省,深圳,261,271,0.0,10,0,2020/02/04 17:24:37
广东省,广州,221,224,0.0,3,0,2020/02/04 17:24:37
广东省,珠海,63,64,0.0,1,0,2020/02/04 17:24:37
广东省,佛山,48,49,0.0,1,0,2020/02/04 17:24:37
广东省,东莞,37,37,0.0,0,0,2020/02/04 17:24:37
广东省,中山,28,31,0.0,3,0,2020/02/04 17:24:37
广东省,惠州,28,29,0.0,1,0,2020/02/04 17:24:37
广东省,汕头,18,18,0.0,0,0,2020/02/04 17:24:37
广东省,湛江,17,18,0.0,1,0,2020/02/04 17:24:37
广东省,阳江,12,12,0.0,0,0,2020/02/04 17:24:37
广东省,肇庆,9,10,0.0,1,0,2020/02/04 17:24:37
广东省,梅州,9,9,0.0,0,0,2020/02/04 17:24:37
广东省,清远,6,8,0.0,2,0,2020/02/04 17:24:37
广东省,韶关,5,6,0.0,1,0,2020/02/04 17:24:37
广东省,揭阳,6,6,0.0,0,0,2020/02/04 17:24:37
广东省,江门,6,6,0.0,0,0,2020/02/04 17:24:37
广东省,汕尾,5,5,0.0,0,0,2020/02/04 17:24:37
广东省,茂名,5,5,0.0,0,0,2020/02/04 17:24:37
广东省,潮州,4,4,0.0,0,0,2020/02/04 17:24:37
广东省,河源,1,1,0.0,0,0,2020/02/04 17:24:37
广东省,-,773,797,0.0,24,0,2020/02/04 11:44:33
广东省,深圳,259,269,0.0,10,0,2020/02/04 11:44:33
广东省,广州,213,216,0.0,3,0,2020/02/04 11:44:33
广东省,珠海,63,64,0.0,1,0,2020/02/04 11:44:33
广东省,佛山,45,46,0.0,1,0,2020/02/04 11:44:33
广东省,东莞,37,37,0.0,0,0,2020/02/04 11:44:33
广东省,中山,28,31,0.0,3,0,2020/02/04 11:44:33
广东省,惠州,28,29,0.0,1,0,2020/02/04 11:44:33
广东省,汕头,18,18,0.0,0,0,2020/02/04 11:44:33
广东省,湛江,14,15,0.0,1,0,2020/02/04 11:44:33
广东省,阳江,12,12,0.0,0,0,2020/02/04 11:44:33
广东省,肇庆,9,10,0.0,1,0,2020/02/04 11:44:33
广东省,梅州,9,9,0.0,0,0,2020/02/04 11:44:33
广东省,清远,6,8,0.0,2,0,2020/02/04 11:44:33
广东省,韶关,5,6,0.0,1,0,2020/02/04 11:44:33
广东省,揭阳,6,6,0.0,0,0,2020/02/04 11:44:33
广东省,江门,6,6,0.0,0,0,2020/02/04 11:44:33
广东省,汕尾,5,5,0.0,0,0,2020/02/04 11:44:33
广东省,茂名,5,5,0.0,0,0,2020/02/04 11:44:33
广东省,潮州,4,4,0.0,0,0,2020/02/04 11:44:33
广东省,河源,1,1,0.0,0,0,2020/02/04 11:44:33
广东省,-,776,797,0.0,21,0,2020/02/04 09:35:56
广东省,深圳,259,269,0.0,10,0,2020/02/04 09:35:56
广东省,广州,213,216,0.0,3,0,2020/02/04 09:35:56
广东省,珠海,63,64,0.0,1,0,2020/02/04 09:35:56
广东省,佛山,45,46,0.0,1,0,2020/02/04 09:35:56
广东省,东莞,37,37,0.0,0,0,2020/02/04 09:35:56
广东省,中山,31,31,0.0,0,0,2020/02/04 09:35:56
广东省,惠州,28,29,0.0,1,0,2020/02/04 09:35:56
广东省,汕头,18,18,0.0,0,0,2020/02/04 09:35:56
广东省,湛江,14,15,0.0,1,0,2020/02/04 09:35:56
广东省,阳江,12,12,0.0,0,0,2020/02/04 09:35:56
广东省,肇庆,9,10,0.0,1,0,2020/02/04 09:35:56
广东省,梅州,9,9,0.0,0,0,2020/02/04 09:35:56
广东省,清远,6,8,0.0,2,0,2020/02/04 09:35:56
广东省,韶关,5,6,0.0,1,0,2020/02/04 09:35:56
广东省,揭阳,6,6,0.0,0,0,2020/02/04 09:35:56
广东省,江门,6,6,0.0,0,0,2020/02/04 09:35:56
广东省,汕尾,5,5,0.0,0,0,2020/02/04 09:35:56
广东省,茂名,5,5,0.0,0,0,2020/02/04 09:35:56
广东省,潮州,4,4,0.0,0,0,2020/02/04 09:35:56
广东省,河源,1,1,0.0,0,0,2020/02/04 09:35:56
广东省,-,704,725,0.0,21,0,2020/02/03 20:50:01
广东省,深圳,235,245,0.0,10,0,2020/02/03 20:50:01
广东省,广州,197,200,0.0,3,0,2020/02/03 20:50:01
广东省,珠海,54,55,0.0,1,0,2020/02/03 20:50:01
广东省,佛山,44,45,0.0,1,0,2020/02/03 20:50:01
广东省,东莞,31,31,0.0,0,0,2020/02/03 20:50:01
广东省,惠州,27,28,0.0,1,0,2020/02/03 20:50:01
广东省,中山,25,25,0.0,0,0,2020/02/03 20:50:01
广东省,汕头,18,18,0.0,0,0,2020/02/03 20:50:01
广东省,湛江,13,14,0.0,1,0,2020/02/03 20:50:01
广东省,阳江,10,10,0.0,0,0,2020/02/03 20:50:01
广东省,肇庆,9,10,0.0,1,0,2020/02/03 20:50:01
广东省,梅州,8,8,0.0,0,0,2020/02/03 20:50:01
广东省,清远,5,7,0.0,2,0,2020/02/03 20:50:01
广东省,揭阳,6,6,0.0,0,0,2020/02/03 20:50:01
广东省,韶关,4,5,0.0,1,0,2020/02/03 20:50:01
广东省,汕尾,5,5,0.0,0,0,2020/02/03 20:50:01
广东省,茂名,4,4,0.0,0,0,2020/02/03 20:50:01
广东省,江门,4,4,0.0,0,0,2020/02/03 20:50:01
广东省,潮州,4,4,0.0,0,0,2020/02/03 20:50:01
广东省,河源,1,1,0.0,0,0,2020/02/03 20:50:01
广东省,-,710,725,0.0,15,0,2020/02/03 20:48:55
广东省,深圳,235,245,0.0,10,0,2020/02/03 20:48:55
广东省,广州,197,200,0.0,3,0,2020/02/03 20:48:55
广东省,珠海,54,55,0.0,1,0,2020/02/03 20:48:55
广东省,佛山,44,45,0.0,1,0,2020/02/03 20:48:55
广东省,东莞,31,31,0.0,0,0,2020/02/03 20:48:55
广东省,惠州,27,28,0.0,1,0,2020/02/03 20:48:55
广东省,中山,25,25,0.0,0,0,2020/02/03 20:48:55
广东省,汕头,18,18,0.0,0,0,2020/02/03 20:48:55
广东省,湛江,13,14,0.0,1,0,2020/02/03 20:48:55
广东省,阳江,10,10,0.0,0,0,2020/02/03 20:48:55
广东省,肇庆,9,10,0.0,1,0,2020/02/03 20:48:55
广东省,梅州,8,8,0.0,0,0,2020/02/03 20:48:55
广东省,清远,5,7,0.0,2,0,2020/02/03 20:48:55
广东省,揭阳,6,6,0.0,0,0,2020/02/03 20:48:55
广东省,韶关,4,5,0.0,1,0,2020/02/03 20:48:55
广东省,汕尾,5,5,0.0,0,0,2020/02/03 20:48:55
广东省,茂名,4,4,0.0,0,0,2020/02/03 20:48:55
广东省,江门,4,4,0.0,0,0,2020/02/03 20:48:55
广东省,潮州,4,4,0.0,0,0,2020/02/03 20:48:55
广东省,河源,1,1,0.0,0,0,2020/02/03 20:48:55
广东省,-,710,725,0.0,15,0,2020/02/03 16:45:08
广东省,深圳,240,245,0.0,5,0,2020/02/03 16:45:08
广东省,广州,197,200,0.0,3,0,2020/02/03 16:45:08
广东省,珠海,54,55,0.0,1,0,2020/02/03 16:45:08
广东省,佛山,44,45,0.0,1,0,2020/02/03 16:45:08
广东省,东莞,31,31,0.0,0,0,2020/02/03 16:45:08
广东省,惠州,27,28,0.0,1,0,2020/02/03 16:45:08
广东省,中山,25,25,0.0,0,0,2020/02/03 16:45:08
广东省,汕头,18,18,0.0,0,0,2020/02/03 16:45:08
广东省,湛江,13,14,0.0,1,0,2020/02/03 16:45:08
广东省,阳江,10,10,0.0,0,0,2020/02/03 16:45:08
广东省,肇庆,9,10,0.0,1,0,2020/02/03 16:45:08
广东省,梅州,8,8,0.0,0,0,2020/02/03 16:45:08
广东省,清远,5,7,0.0,2,0,2020/02/03 16:45:08
广东省,揭阳,6,6,0.0,0,0,2020/02/03 16:45:08
广东省,韶关,5,5,0.0,0,0,2020/02/03 16:45:08
广东省,汕尾,5,5,0.0,0,0,2020/02/03 16:45:08
广东省,茂名,4,4,0.0,0,0,2020/02/03 16:45:08
广东省,江门,4,4,0.0,0,0,2020/02/03 16:45:08
广东省,潮州,4,4,0.0,0,0,2020/02/03 16:45:08
广东省,河源,1,1,0.0,0,0,2020/02/03 16:45:08
广东省,-,710,725,0.0,15,0,2020/02/03 16:44:02
广东省,深圳,240,245,0.0,5,0,2020/02/03 16:44:02
广东省,广州,197,200,0.0,3,0,2020/02/03 16:44:02
广东省,珠海,54,55,0.0,1,0,2020/02/03 16:44:02
广东省,佛山,42,43,0.0,1,0,2020/02/03 16:44:02
广东省,东莞,31,31,0.0,0,0,2020/02/03 16:44:02
广东省,惠州,27,28,0.0,1,0,2020/02/03 16:44:02
广东省,中山,25,25,0.0,0,0,2020/02/03 16:44:02
广东省,汕头,17,17,0.0,0,0,2020/02/03 16:44:02
广东省,湛江,13,14,0.0,1,0,2020/02/03 16:44:02
广东省,阳江,10,10,0.0,0,0,2020/02/03 16:44:02
广东省,肇庆,6,7,0.0,1,0,2020/02/03 16:44:02
广东省,梅州,7,7,0.0,0,0,2020/02/03 16:44:02
广东省,清远,4,6,0.0,2,0,2020/02/03 16:44:02
广东省,揭阳,6,6,0.0,0,0,2020/02/03 16:44:02
广东省,韶关,5,5,0.0,0,0,2020/02/03 16:44:02
广东省,汕尾,5,5,0.0,0,0,2020/02/03 16:44:02
广东省,茂名,4,4,0.0,0,0,2020/02/03 16:44:02
广东省,江门,4,4,0.0,0,0,2020/02/03 16:44:02
广东省,潮州,4,4,0.0,0,0,2020/02/03 16:44:02
广东省,河源,1,1,0.0,0,0,2020/02/03 16:44:02
广东省,-,710,725,0.0,15,0,2020/02/03 16:42:57
广东省,深圳,221,226,0.0,5,0,2020/02/03 16:42:57
广东省,广州,186,189,0.0,3,0,2020/02/03 16:42:57
广东省,珠海,50,51,0.0,1,0,2020/02/03 16:42:57
广东省,佛山,42,43,0.0,1,0,2020/02/03 16:42:57
广东省,东莞,31,31,0.0,0,0,2020/02/03 16:42:57
广东省,惠州,27,28,0.0,1,0,2020/02/03 16:42:57
广东省,中山,25,25,0.0,0,0,2020/02/03 16:42:57
广东省,汕头,17,17,0.0,0,0,2020/02/03 16:42:57
广东省,湛江,13,14,0.0,1,0,2020/02/03 16:42:57
广东省,阳江,10,10,0.0,0,0,2020/02/03 16:42:57
广东省,肇庆,6,7,0.0,1,0,2020/02/03 16:42:57
广东省,梅州,7,7,0.0,0,0,2020/02/03 16:42:57
广东省,清远,4,6,0.0,2,0,2020/02/03 16:42:57
广东省,揭阳,6,6,0.0,0,0,2020/02/03 16:42:57
广东省,韶关,5,5,0.0,0,0,2020/02/03 16:42:57
广东省,汕尾,5,5,0.0,0,0,2020/02/03 16:42:57
广东省,茂名,4,4,0.0,0,0,2020/02/03 16:42:57
广东省,江门,4,4,0.0,0,0,2020/02/03 16:42:57
广东省,潮州,4,4,0.0,0,0,2020/02/03 16:42:57
广东省,河源,1,1,0.0,0,0,2020/02/03 16:42:57
广东省,-,668,683,0.0,15,0,2020/02/03 09:31:53
广东省,深圳,221,226,0.0,5,0,2020/02/03 09:31:53
广东省,广州,186,189,0.0,3,0,2020/02/03 09:31:53
广东省,珠海,50,51,0.0,1,0,2020/02/03 09:31:53
广东省,佛山,42,43,0.0,1,0,2020/02/03 09:31:53
广东省,东莞,31,31,0.0,0,0,2020/02/03 09:31:53
广东省,惠州,27,28,0.0,1,0,2020/02/03 09:31:53
广东省,中山,25,25,0.0,0,0,2020/02/03 09:31:53
广东省,汕头,17,17,0.0,0,0,2020/02/03 09:31:53
广东省,湛江,13,14,0.0,1,0,2020/02/03 09:31:53
广东省,阳江,10,10,0.0,0,0,2020/02/03 09:31:53
广东省,肇庆,6,7,0.0,1,0,2020/02/03 09:31:53
广东省,梅州,7,7,0.0,0,0,2020/02/03 09:31:53
广东省,清远,4,6,0.0,2,0,2020/02/03 09:31:53
广东省,揭阳,6,6,0.0,0,0,2020/02/03 09:31:53
广东省,韶关,5,5,0.0,0,0,2020/02/03 09:31:53
广东省,汕尾,5,5,0.0,0,0,2020/02/03 09:31:53
广东省,茂名,4,4,0.0,0,0,2020/02/03 09:31:53
广东省,江门,4,4,0.0,0,0,2020/02/03 09:31:53
广东省,潮州,4,4,0.0,0,0,2020/02/03 09:31:53
广东省,河源,1,1,0.0,0,0,2020/02/03 09:31:53
广东省,-,617,632,0.0,15,0,2020/02/02 20:52:17
广东省,深圳,202,207,0.0,5,0,2020/02/02 20:52:17
广东省,广州,176,179,0.0,3,0,2020/02/02 20:52:17
广东省,珠海,46,47,0.0,1,0,2020/02/02 20:52:17
